Company,Job Title,Job Id,url,Date Created,Last Date Accessed,Last Date Checked
Google,"Product Manager II, Google Assistant — Google Careers",138690165898912454,https://www.google.com/about/careers/applications/jobs/results/138690165898912454-product-manager-ii-google-assistant?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=1,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Software Engineer, Infrastructure, Google Cloud Storage — Google Careers",116613400422687430,https://www.google.com/about/careers/applications/jobs/results/116613400422687430-senior-software-engineer-infrastructure-google-cloud-storage?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=1,2024-08-01 20:08,2024-08-06 22:44,2024-08-06 22:44
Google,"Technical Program Manager I, Scaled Reliability Services, Google Search — Google Careers",98403051814953670,https://www.google.com/about/careers/applications/jobs/results/98403051814953670-technical-program-manager-i-scaled-reliability-services-google-search?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=1,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Software Engineer, Engineering Productivity, Search — Google Careers",132749901791404742,https://www.google.com/about/careers/applications/jobs/results/132749901791404742-senior-software-engineer-engineering-productivity-search?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=1,2024-08-01 20:08,2024-08-06 22:44,2024-08-06 22:44
Google,"Technical Program Manager II, New Product Introduction, Data Centers — Google Careers",103250596718355142,https://www.google.com/about/careers/applications/jobs/results/103250596718355142-technical-program-manager-ii-new-product-introduction-data-centers?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=1,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Software Engineer, Machine Learning, Geo — Google Careers",99389298712683206,https://www.google.com/about/careers/applications/jobs/results/99389298712683206-senior-software-engineer-machine-learning-geo?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Technical Program Manager III, Software Development, Privacy Sandbox — Google Careers",110942384929284806,https://www.google.com/about/careers/applications/jobs/results/110942384929284806-technical-program-manager-iii-software-development-privacy-sandbox?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Software Engineer III, Infrastructure, Google Workspace — Google Careers",127713807823708870,https://www.google.com/about/careers/applications/jobs/results/127713807823708870-software-engineer-iii-infrastructure-google-workspace?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-31 21:07,2024-08-06 22:44,2024-08-06 22:44
Google,"Technical Program Manager III, Software Engineering, Search — Google Careers",140160937385435846,https://www.google.com/about/careers/applications/jobs/results/140160937385435846-technical-program-manager-iii-software-engineering-search?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Developer Relations Engineer III, Android AR — Google Careers",96086178951766726,https://www.google.com/about/careers/applications/jobs/results/96086178951766726-developer-relations-engineer-iii-android-ar?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Developer Relations Engineer, Android, Passkeys Authentication — Google Careers",130033373362954950,https://www.google.com/about/careers/applications/jobs/results/130033373362954950-senior-developer-relations-engineer-android-passkeys-authentication?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Software Engineer, Machine Learning, Android — Google Careers",87778027567489734,https://www.google.com/about/careers/applications/jobs/results/87778027567489734-senior-software-engineer-machine-learning-android?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Software Engineer III, Machine Learning, Google Research — Google Careers",130715460139131590,https://www.google.com/about/careers/applications/jobs/results/130715460139131590-software-engineer-iii-machine-learning-google-research?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Data Engineer, Data Science, Google Customer Solutions — Google Careers",76053160845550278,https://www.google.com/about/careers/applications/jobs/results/76053160845550278-data-engineer-data-science-google-customer-solutions?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Software Engineer III, Infrastructure, Google Cloud Networking — Google Careers",95294377772884678,https://www.google.com/about/careers/applications/jobs/results/95294377772884678-software-engineer-iii-infrastructure-google-cloud-networking?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Software Engineer III, Engineering Productivity, Google Ads — Google Careers",78568223699542726,https://www.google.com/about/careers/applications/jobs/results/78568223699542726-software-engineer-iii-engineering-productivity-google-ads?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Software Engineer III, Machine Learning, Google Ads — Google Careers",130946730028868294,https://www.google.com/about/careers/applications/jobs/results/130946730028868294-software-engineer-iii-machine-learning-google-ads?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Software Engineer, Machine Learning, Google Assistant — Google Careers",117604885100143302,https://www.google.com/about/careers/applications/jobs/results/117604885100143302-senior-software-engineer-machine-learning-google-assistant?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Software Engineer, Generative AI, Google Workspace — Google Careers",135448443232363206,https://www.google.com/about/careers/applications/jobs/results/135448443232363206-senior-software-engineer-generative-ai-google-workspace?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Software Developer, Machine Learning, Google Cloud Platforms — Google Careers",143115543971275462,https://www.google.com/about/careers/applications/jobs/results/143115543971275462-senior-software-developer-machine-learning-google-cloud-platforms?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Software Engineer, Infrastructure, Google Assistant — Google Careers",138086511466685126,https://www.google.com/about/careers/applications/jobs/results/138086511466685126-senior-software-engineer-infrastructure-google-assistant?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Software Engineer, Machine Learning, Gemini — Google Careers",82328078201561798,https://www.google.com/about/careers/applications/jobs/results/82328078201561798-senior-software-engineer-machine-learning-gemini?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
Google,"Senior Software Engineer, Infrastructure, Google Cloud NetInfra — Google Careers",137876357955625670,https://www.google.com/about/careers/applications/jobs/results/137876357955625670-senior-software-engineer-infrastructure-google-cloud-netinfra?degree=BACHELORS&q=Software%20Engineer&employment_type=FULL_TIME&sort_by=date&target_level=EARLY&target_level=MID&location=New%20York%2C%20NY%2C%20USA&page=2,2024-07-30 23:24,2024-08-06 22:44,2024-08-06 22:44
